1st Travel Date,Airline,Booking Source,Passenger Last Name First Initial,Days in Advance (buckets),Purchased Date (week),Ticket Price - Total Paid,[Ticket Price] = [Total Paid],Is Less Than Days in Advance Threshold?,Days in Advance,Itinerary Source,Passenger Name,Purchased Date,Record Locator,Rule Class,Ticket Number,Ticket Price,Total Paid,Travel Configuration
6/9/2013,United,Sabre,RichardA,< Threshold,5/26/2013,0,TRUE,TRUE,9,Concur Travel,"Richard, Albert",5/31/2013,JLRTRY,Default Travel Class,1.67E+11,353,353,OA Consulting
10/10/2013,United,Sabre,HancockM,< Threshold,9/29/2013,0,TRUE,TRUE,9,Concur Travel,"Hancock, Marisa",10/1/2013,PKTOPK,Default Travel Class,1.67E+11,275,275,OA Consulting
10/16/2013,United,Sabre,DuncanA,< Threshold,10/6/2013,0,TRUE,TRUE,9,Concur Travel,"Duncan, Amirah",10/7/2013,NPDEHA,Default Travel Class,1.67E+11,318,318,OA Consulting
11/5/2013,United,Sabre,JacobsonV,< Threshold,10/27/2013,0,TRUE,TRUE,9,Concur Travel,"Jacobson, Valentina",10/27/2013,BSHEOK,Default Travel Class,1.67E+11,390,390,OA Consulting
4/22/2013,United,Sabre,HancockM,< Threshold,4/7/2013,0,TRUE,TRUE,10,Concur Travel,"Hancock, Marisa",4/12/2013,FDVMMP,Default Travel Class,1.67E+11,290,290,OA Consulting
9/22/2013,United,Sabre,FryT,< Threshold,9/8/2013,0,TRUE,TRUE,10,Concur Travel,"Fry, Terry",9/12/2013,JQMJTA,Default Travel Class,1.67E+11,864,864,OA Consulting
11/1/2013,United,Sabre,BullockI,< Threshold,10/20/2013,0,TRUE,TRUE,10,Concur Travel,"Bullock, Isabel",10/22/2013,BJIPEC,Default Travel Class,1.67E+11,420,420,OA Consulting
11/12/2013,United,Sabre,ColonH,< Threshold,10/27/2013,0,TRUE,TRUE,10,Concur Travel,"Colon, Henry",11/2/2013,FLEVXR,Default Travel Class,1.67E+11,0,0,OA Consulting
3/8/2013,United,Sabre,KaiserI,< Threshold,2/24/2013,0,TRUE,TRUE,11,Concur Travel,"Kaiser, Iris",2/27/2013,AVWPUQ,Default Travel Class,1.67E+11,"1,472","1,472",OA Consulting
4/14/2013,United,Sabre,KhanT,< Threshold,3/31/2013,0,TRUE,TRUE,11,Concur Travel,"Khan, Tiara",4/3/2013,CTBPLB,Default Travel Class,1.67E+11,506,506,OA Consulting
6/23/2013,United,Sabre,HatfieldA,< Threshold,6/9/2013,0,TRUE,TRUE,11,Concur Travel,"Hatfield, Ashtyn",6/12/2013,CXSAVT,Default Travel Class,1.67E+11,"1,307","1,307",OA Consulting
7/1/2013,United,Sabre,PowellY,< Threshold,6/16/2013,0,TRUE,TRUE,11,Concur Travel,"Powell, Yasmine",6/20/2013,NQRJPR,Default Travel Class,1.67E+11,494,494,OA Consulting
7/21/2013,United,Sabre,JacobsonV,< Threshold,7/7/2013,187.6,FALSE,TRUE,11,Concur Travel,"Jacobson, Valentina",7/10/2013,CIYQZY,Default Travel Class,1.67E+11,583,395,OA Consulting
8/11/2013,United,Sabre,OneillM,< Threshold,7/28/2013,0,TRUE,TRUE,11,Concur Travel,"Oneill, Moshe",7/31/2013,ITARQH,Default Travel Class,1.67E+11,676,676,OA Consulting
8/13/2013,United,Sabre,OneillM,< Threshold,7/28/2013,0,TRUE,TRUE,11,Concur Travel,"Oneill, Moshe",8/2/2013,ETMLHY,Default Travel Class,1.67E+11,449,449,OA Consulting
10/6/2013,United,Sabre,SnowA,< Threshold,9/22/2013,0,TRUE,TRUE,11,Concur Travel,"Snow, Andrew",9/25/2013,FYBJDA,Default Travel Class,1.67E+11,"1,153","1,153",OA Consulting
3/18/2013,United,Sabre,PageJ,< Threshold,3/3/2013,0,TRUE,TRUE,12,Concur Travel,"Page, Jaelynn",3/6/2013,GLPFEU,Default Travel Class,1.67E+11,316,316,OA Consulting
3/20/2013,United,Sabre,JacobsonV,< Threshold,3/3/2013,0,TRUE,TRUE,12,Concur Travel,"Jacobson, Valentina",3/8/2013,GBDWYF,Default Travel Class,1.67E+11,344,344,OA Consulting
4/23/2013,United,Sabre,BoyleM,< Threshold,4/7/2013,0,TRUE,TRUE,12,Concur Travel,"Boyle, Malakai",4/11/2013,KXYJTJ,Default Travel Class,1.67E+11,517,517,OA Consulting
5/12/2013,United,Sabre,MartinK,< Threshold,4/28/2013,0,TRUE,TRUE,12,Concur Travel,"Martin, Kate",4/30/2013,LVXFMT,Default Travel Class,1.67E+11,139,139,OA Consulting
8/18/2013,United,Sabre,JacobsonV,< Threshold,8/4/2013,0,TRUE,TRUE,12,Concur Travel,"Jacobson, Valentina",8/6/2013,ODIRNZ,Default Travel Class,1.67E+11,369,369,OA Consulting
11/11/2013,United,Sabre,McculloughZ,< Threshold,10/27/2013,0,TRUE,TRUE,12,Concur Travel,"Mccullough, Zachary",10/30/2013,WJOLDW,Default Travel Class,1.67E+11,881,881,OA Consulting
3/13/2013,United,Sabre,JacobsonV,< Threshold,2/24/2013,0,TRUE,TRUE,13,Concur Travel,"Jacobson, Valentina",2/28/2013,FZUREU,Default Travel Class,1.67E+11,235,235,OA Consulting
4/1/2013,United,Sabre,BushK,< Threshold,3/17/2013,0,TRUE,TRUE,13,Concur Travel,"Bush, Kiersten",3/19/2013,ICUWUI,Default Travel Class,1.67E+11,759,759,OA Consulting
5/6/2013,United,Sabre,WareM,< Threshold,4/21/2013,0,TRUE,TRUE,13,Concur Travel,"Ware, Mireya",4/23/2013,ZNZTRT,Default Travel Class,1.67E+11,418,418,OA Consulting
5/21/2013,United,Sabre,SuarezR,< Threshold,5/5/2013,0,TRUE,TRUE,13,Concur Travel,"Suarez, Reyna",5/8/2013,PRXOLC,Default Travel Class,1.67E+11,863,863,OA Consulting
7/7/2013,United,Sabre,PenaD,< Threshold,6/23/2013,0,TRUE,TRUE,13,Concur Travel,"Pena, Davis",6/24/2013,ZWSLFI,Default Travel Class,1.67E+11,"1,728","1,728",OA Consulting
8/11/2013,United,Sabre,MejiaJ,< Threshold,7/28/2013,0,TRUE,TRUE,13,Concur Travel,"Mejia, Jamar",7/29/2013,PLHCXP,Default Travel Class,1.67E+11,268,268,OA Consulting
9/26/2013,United,Sabre,LoweL,< Threshold,9/8/2013,0,TRUE,TRUE,13,Concur Travel,"Lowe, Lana",9/13/2013,QOHZXA,Default Travel Class,1.67E+11,0,0,OA Consulting
10/2/2013,United,Sabre,PageJ,< Threshold,9/15/2013,0,TRUE,TRUE,13,Concur Travel,"Page, Jaelynn",9/19/2013,UMWSEO,Default Travel Class,1.67E+11,572,572,OA Consulting
10/22/2013,United,Sabre,YangD,< Threshold,10/6/2013,0,TRUE,TRUE,13,Concur Travel,"Yang, Dallas",10/9/2013,ZEICIP,Default Travel Class,1.67E+11,637,637,OA Consulting
11/5/2013,United,Sabre,JensenT,< Threshold,10/20/2013,0,TRUE,TRUE,13,Concur Travel,"Jensen, Trenton",10/23/2013,FGWZOP,Default Travel Class,1.67E+11,346,346,OA Consulting
11/7/2013,United,Sabre,WallsS,< Threshold,10/20/2013,0,TRUE,TRUE,13,Concur Travel,"Walls, Steven",10/25/2013,UFJWZW,Default Travel Class,1.67E+11,245,245,OA Consulting
2/25/2013,United,Sabre,CunninghamA,< Threshold,2/10/2013,0,TRUE,TRUE,14,Concur Travel,"Cunningham, Amelia",2/11/2013,BZINJQ,Default Travel Class,1.67E+11,366,366,OA Consulting
3/14/2013,United,Sabre,JacobsonV,< Threshold,2/24/2013,0,TRUE,TRUE,14,Concur Travel,"Jacobson, Valentina",2/28/2013,DVMWBK,Default Travel Class,1.67E+11,169,169,OA Consulting
3/20/2013,United,Sabre,PageJ,< Threshold,3/3/2013,0,TRUE,TRUE,14,Concur Travel,"Page, Jaelynn",3/6/2013,ORRPXP,Default Travel Class,1.67E+11,285,285,OA Consulting
4/1/2013,United,Sabre,LuceroT,< Threshold,3/17/2013,0,TRUE,TRUE,14,Concur Travel,"Lucero, Tara",3/18/2013,ABFNLX,Default Travel Class,1.67E+11,428,428,OA Consulting
7/30/2013,United,Sabre,BentleyC,< Threshold,7/14/2013,0,TRUE,TRUE,14,Concur Travel,"Bentley, Calvin",7/16/2013,ADRTKF,Default Travel Class,1.67E+11,376,376,OA Consulting
7/30/2013,United,Sabre,LuceroT,< Threshold,7/14/2013,0,TRUE,TRUE,14,Concur Travel,"Lucero, Tara",7/16/2013,BCPPHM,Default Travel Class,1.67E+11,388,388,OA Consulting
10/23/2013,United,Sabre,JacobsonV,< Threshold,10/6/2013,0,TRUE,TRUE,14,Concur Travel,"Jacobson, Valentina",10/9/2013,RCEYQA,Default Travel Class,1.67E+11,726,726,OA Consulting
1/22/2013,United,Sabre,BarberD,2.1-4 wks,1/6/2013,0,TRUE,FALSE,15,Concur Travel,"Barber, Dana",1/7/2013,AQRBTU,Default Travel Class,1.67E+11,448,448,OA Consulting
1/22/2013,United,Sabre,MonroeU,2.1-4 wks,1/6/2013,0,TRUE,FALSE,15,Concur Travel,"Monroe, Ulises",1/8/2013,EEDKFH,Default Travel Class,1.67E+11,576,576,OA Consulting
8/13/2013,United,Sabre,HancockM,2.1-4 wks,7/28/2013,0,TRUE,FALSE,15,Concur Travel,"Hancock, Marisa",7/29/2013,CQMHRB,Default Travel Class,1.67E+11,247,247,OA Consulting
4/2/2013,United,Sabre,AlvaradoT,2.1-4 wks,3/10/2013,0,TRUE,FALSE,17,Concur Travel,"Alvarado, Tyrone",3/16/2013,JDKHZD,Default Travel Class,1.67E+11,356,356,OA Consulting
5/13/2013,United,Sabre,HodgesD,2.1-4 wks,4/21/2013,0,TRUE,FALSE,17,Concur Travel,"Hodges, Donte",4/26/2013,MFOXBF,Default Travel Class,1.67E+11,620,620,OA Consulting
6/2/2013,United,Sabre,OneillM,2.1-4 wks,5/12/2013,0,TRUE,FALSE,17,Concur Travel,"Oneill, Moshe",5/16/2013,OHWCDR,Default Travel Class,1.67E+11,424,424,OA Consulting
10/15/2013,United,Sabre,RamirezS,2.1-4 wks,9/22/2013,0,TRUE,FALSE,18,Concur Travel,"Ramirez, Shamar",9/27/2013,MQZZBS,Default Travel Class,1.67E+11,337,337,OA Consulting
8/25/2013,United,Sabre,LawsonK,2.1-4 wks,8/4/2013,0,TRUE,FALSE,19,Concur Travel,"Lawson, Kian",8/6/2013,FBDGBX,Default Travel Class,1.67E+11,489,489,OA Consulting
4/26/2013,United,Sabre,GrahamL,2.1-4 wks,3/31/2013,0,TRUE,FALSE,20,Concur Travel,"Graham, Layla",4/6/2013,JBKMOI,Default Travel Class,1.67E+11,"1,478","1,478",OA Consulting
3/12/2013,United,Sabre,SilvaK,2.1-4 wks,2/17/2013,0,TRUE,FALSE,21,Concur Travel,"Silva, Kaylyn",2/19/2013,OYXLES,Default Travel Class,1.67E+11,425,425,OA Consulting
4/30/2013,United,Sabre,CalhounR,2.1-4 wks,4/7/2013,0,TRUE,FALSE,21,Concur Travel,"Calhoun, Roland",4/9/2013,FZWSHX,Default Travel Class,1.67E+11,165,165,OA Consulting
9/18/2013,United,Sabre,McculloughZ,2.1-4 wks,8/25/2013,0,TRUE,FALSE,21,Concur Travel,"Mccullough, Zachary",8/28/2013,YAEJTP,Default Travel Class,1.67E+11,0,0,OA Consulting
3/20/2013,United,Sabre,PattersonA,2.1-4 wks,2/24/2013,0,TRUE,FALSE,22,Concur Travel,"Patterson, Audrina",2/26/2013,CEAJPH,Default Travel Class,1.67E+11,903,903,OA Consulting
4/2/2013,United,Sabre,VelezK,2.1-4 wks,3/10/2013,0,TRUE,FALSE,22,Concur Travel,"Velez, Kylee",3/12/2013,ZAJQRB,Default Travel Class,1.67E+11,458,458,OA Consulting
4/3/2013,United,Sabre,ManningM,2.1-4 wks,3/10/2013,0,TRUE,FALSE,22,Concur Travel,"Manning, Maribel",3/12/2013,MTXVVJ,Default Travel Class,1.67E+11,109,109,OA Consulting
7/16/2013,United,Sabre,VazquezE,2.1-4 wks,6/23/2013,0,TRUE,FALSE,22,Concur Travel,"Vazquez, Emmanuel",6/24/2013,KMLIDZ,Default Travel Class,1.67E+11,775,775,OA Consulting
9/13/2013,United,Sabre,JacobsonV,2.1-4 wks,8/18/2013,0,TRUE,FALSE,22,Concur Travel,"Jacobson, Valentina",8/22/2013,IEIGXI,Default Travel Class,1.67E+11,0,0,OA Consulting
5/1/2013,United,Sabre,FrederickA,2.1-4 wks,4/7/2013,0,TRUE,FALSE,23,Concur Travel,"Frederick, Abel",4/8/2013,CJRPYO,Default Travel Class,1.67E+11,356,356,OA Consulting
8/17/2013,United,Sabre,WattsR,2.1-4 wks,7/21/2013,0,TRUE,FALSE,23,Concur Travel,"Watts, Ray",7/25/2013,YYUNSO,Default Travel Class,1.67E+11,295,295,OA Consulting
9/22/2013,United,Sabre,BirdR,2.1-4 wks,8/25/2013,0,TRUE,FALSE,24,Concur Travel,"Bird, Rogelio",8/29/2013,DPRUPS,Default Travel Class,1.67E+11,"1,595","1,595",OA Consulting
4/5/2013,United,Sabre,MatthewsK,2.1-4 wks,3/10/2013,0,TRUE,FALSE,25,Concur Travel,"Matthews, Kyra",3/11/2013,EQYJES,Default Travel Class,1.67E+11,189,189,OA Consulting
9/22/2013,United,Sabre,RandallL,2.1-4 wks,8/25/2013,0,TRUE,FALSE,26,Concur Travel,"Randall, Luna",8/27/2013,BGUIUK,Default Travel Class,1.67E+11,"1,597","1,597",OA Consulting
9/22/2013,United,Sabre,UnderwoodN,2.1-4 wks,8/25/2013,0,TRUE,FALSE,26,Concur Travel,"Underwood, Nick",8/27/2013,BFTBXW,Default Travel Class,1.67E+11,516,516,OA Consulting
4/2/2013,United,Sabre,PageJ,2.1-4 wks,3/3/2013,0,TRUE,FALSE,27,Concur Travel,"Page, Jaelynn",3/7/2013,HHIFSX,Default Travel Class,1.67E+11,440,440,OA Consulting
10/22/2013,United,Sabre,SnowA,2.1-4 wks,10/13/2013,852.5,FALSE,FALSE,27,Concur Travel,"Snow, Andrew",10/16/2013,FYBJDA,Default Travel Class,1.67E+11,"1,153",300,OA Consulting
4/2/2013,United,Sabre,WareM,2.1-4 wks,3/3/2013,0,TRUE,FALSE,28,Concur Travel,"Ware, Mireya",3/6/2013,LWBHBO,Default Travel Class,1.67E+11,383,383,OA Consulting
7/11/2013,United,Sabre,HermanA,4-6 wks,6/9/2013,0,TRUE,FALSE,29,Concur Travel,"Herman, Angel",6/12/2013,ASIBZC,Default Travel Class,1.67E+11,938,938,OA Consulting
7/5/2013,United,Sabre,HardyJ,4-6 wks,6/2/2013,0,TRUE,FALSE,30,Concur Travel,"Hardy, Javon",6/5/2013,NRRWDC,Default Travel Class,1.67E+11,"1,885","1,885",OA Consulting
3/18/2013,United,Sabre,GilesB,4-6 wks,2/10/2013,0,TRUE,FALSE,31,Concur Travel,"Giles, Bruno",2/15/2013,HOGVDY,Default Travel Class,1.67E+11,494,494,OA Consulting
10/18/2013,United,Sabre,PadillaM,4-6 wks,9/15/2013,0,TRUE,FALSE,31,Concur Travel,"Padilla, Marvin",9/17/2013,BVCPFF,Default Travel Class,1.67E+11,"1,253","1,253",OA Consulting
11/18/2013,United,Sabre,HawkinsM,4-6 wks,10/13/2013,0,TRUE,FALSE,32,Concur Travel,"Hawkins, Mauricio",10/17/2013,HHSPIA,Default Travel Class,1.67E+11,641,641,OA Consulting
6/8/2013,United,Sabre,CrosbyA,4-6 wks,5/5/2013,0,TRUE,FALSE,33,Concur Travel,"Crosby, Abdiel",5/6/2013,IKMBHV,Default Travel Class,1.67E+11,"1,769","1,769",OA Consulting
10/27/2013,United,Sabre,BanksL,4-6 wks,9/22/2013,0,TRUE,FALSE,34,Concur Travel,"Banks, Lina",9/23/2013,YPACPN,Default Travel Class,1.67E+11,447,447,OA Consulting
10/31/2013,United,Sabre,DaviesB,4-6 wks,9/22/2013,0,TRUE,FALSE,34,Concur Travel,"Davies, Bruce",9/27/2013,QPKAQA,Default Travel Class,1.67E+11,0,0,OA Consulting
3/1/2013,United,Sabre,TateC,4-6 wks,1/20/2013,0,TRUE,FALSE,35,Concur Travel,"Tate, Cash",1/25/2013,AJFHAW,Default Travel Class,1.67E+11,290,290,OA Consulting
7/8/2013,United,Sabre,MccallJ,4-6 wks,5/26/2013,0,TRUE,FALSE,39,Concur Travel,"Mccall, Jadyn",5/30/2013,DJTIVN,Default Travel Class,1.67E+11,573,573,OA Consulting
7/8/2013,United,Sabre,McculloughZ,4-6 wks,5/26/2013,0,TRUE,FALSE,39,Concur Travel,"Mccullough, Zachary",5/30/2013,PTHUTH,Default Travel Class,1.67E+11,573,573,OA Consulting
7/8/2013,United,Sabre,ChristensenA,4-6 wks,5/26/2013,0,TRUE,FALSE,40,Concur Travel,"Christensen, Alfonso",5/29/2013,IRIWES,Default Travel Class,1.67E+11,863,863,OA Consulting
7/8/2013,United,Sabre,ClaytonG,6-8 wks,5/19/2013,0,TRUE,FALSE,44,Concur Travel,"Clayton, Gideon",5/25/2013,FQKDRY,Default Travel Class,1.67E+11,574,574,OA Consulting
7/8/2013,United,Sabre,MccallT,6-8 wks,5/19/2013,0,TRUE,FALSE,47,Concur Travel,"Mccall, Taniya",5/22/2013,GCBPYY,Default Travel Class,1.67E+11,585,585,OA Consulting
7/8/2013,United,Sabre,AlvaradoT,6-8 wks,5/19/2013,0,TRUE,FALSE,48,Concur Travel,"Alvarado, Tyrone",5/21/2013,EJGVEQ,Default Travel Class,1.67E+11,142,142,OA Consulting
7/8/2013,United,Sabre,GravesG,6-8 wks,5/19/2013,0,TRUE,FALSE,48,Concur Travel,"Graves, Gaven",5/21/2013,BFSYSY,Default Travel Class,1.67E+11,301,301,OA Consulting
9/26/2013,United,Sabre,MartinK,6-8 wks,8/4/2013,0,TRUE,FALSE,48,Concur Travel,"Martin, Kate",8/9/2013,ZUZHXP,Default Travel Class,1.67E+11,"1,299","1,299",OA Consulting
7/8/2013,United,Sabre,VelezK,6-8 wks,5/19/2013,0,TRUE,FALSE,49,Concur Travel,"Velez, Kylee",5/20/2013,KQECNU,Default Travel Class,1.67E+11,682,682,OA Consulting
7/8/2013,United,Sabre,HolderJ,6-8 wks,5/12/2013,0,TRUE,FALSE,52,Concur Travel,"Holder, Justice",5/17/2013,FNSWSJ,Default Travel Class,1.67E+11,886,886,OA Consulting
7/8/2013,United,Sabre,JamesS,6-8 wks,5/12/2013,0,TRUE,FALSE,53,Concur Travel,"James, Silas",5/16/2013,GDTQFZ,Default Travel Class,1.67E+11,584,584,OA Consulting
7/8/2013,United,Sabre,KrauseG,6-8 wks,5/12/2013,0,TRUE,FALSE,56,Concur Travel,"Krause, Guillermo",5/13/2013,GISJPS,Default Travel Class,1.67E+11,572,572,OA Consulting
3/3/2013,United,Sabre,BartonT,8-10 wks,12/30/2012,0,TRUE,FALSE,60,Concur Travel,"Barton, Tate",1/2/2013,ACSLVH,Default Travel Class,1.67E+11,299,299,OA Consulting
4/11/2013,Virgin America,Sabre,BergA,< Threshold,4/7/2013,0,TRUE,TRUE,2,Concur Travel,"Berg, Aden",4/9/2013,BXNMNS,Default Travel Class,9.85E+12,461,461,OA Consulting
3/11/2013,Virgin America,Sabre,DurhamK,< Threshold,3/3/2013,0,TRUE,TRUE,4,Concur Travel,"Durham, Kaitlynn",3/7/2013,DARJXD,Default Travel Class,9.85E+12,404,404,OA Consulting
5/19/2013,Virgin America,Sabre,BassN,< Threshold,5/12/2013,0,TRUE,TRUE,6,Concur Travel,"Bass, Nataly",5/13/2013,LQDXFR,Default Travel Class,9.85E+12,498,498,OA Consulting
6/16/2013,Virgin America,Sabre,PopeD,< Threshold,6/9/2013,0,TRUE,TRUE,6,Concur Travel,"Pope, Demetrius",6/10/2013,JQZZLD,Default Travel Class,9.85E+12,425,425,OA Consulting
5/27/2013,Virgin America,Sabre,NewmanS,< Threshold,5/19/2013,0,TRUE,TRUE,7,Concur Travel,"Newman, Selena",5/20/2013,INTMTB,Default Travel Class,9.85E+12,464,464,OA Consulting
7/29/2013,Virgin America,Sabre,SteinD,< Threshold,7/21/2013,0,TRUE,TRUE,7,Concur Travel,"Stein, Deanna",7/22/2013,PBFRPJ,Default Travel Class,9.85E+12,419,419,OA Consulting
9/3/2013,Virgin America,Sabre,KingC,< Threshold,8/25/2013,0,TRUE,TRUE,8,Concur Travel,"King, Cooper",8/26/2013,OTESMM,Default Travel Class,9.85E+12,398,398,OA Consulting
3/16/2013,Virgin America,Sabre,MacdonaldA,< Threshold,3/3/2013,0,TRUE,TRUE,9,Concur Travel,"Macdonald, Aniyah",3/7/2013,BHQJCR,Default Travel Class,9.85E+12,299,299,OA Consulting
8/25/2013,Virgin America,Sabre,BergA,< Threshold,8/11/2013,0,TRUE,TRUE,10,Concur Travel,"Berg, Aden",8/15/2013,OXUCCK,Default Travel Class,9.85E+12,341,341,OA Consulting
6/5/2013,Virgin America,Sabre,ParkA,< Threshold,5/19/2013,0,TRUE,TRUE,12,Concur Travel,"Park, Arianna",5/24/2013,NMJZEZ,Default Travel Class,9.85E+12,340,340,OA Consulting
6/6/2013,Virgin America,Sabre,BestM,2.1-4 wks,5/19/2013,0,TRUE,FALSE,16,Concur Travel,"Best, Miley",5/21/2013,FOVDLT,Default Travel Class,9.85E+12,332,332,OA Consulting
4/26/2013,Virgin America,Sabre,BryantM,2.1-4 wks,4/7/2013,0,TRUE,FALSE,17,Concur Travel,"Bryant, Mackenzie",4/9/2013,NSJOON,Default Travel Class,9.85E+12,172,172,OA Consulting
7/8/2013,Virgin America,Sabre,PopeD,2.1-4 wks,6/16/2013,0,TRUE,FALSE,17,Concur Travel,"Pope, Demetrius",6/21/2013,LEZHDA,Default Travel Class,9.85E+12,218,218,OA Consulting
7/6/2013,Virgin America,Sabre,NewmanS,4-6 wks,5/26/2013,0,TRUE,FALSE,40,Concur Travel,"Newman, Selena",5/27/2013,JVLXOV,Default Travel Class,9.85E+12,284,284,OA Consulting
4/21/2013,Virgin America,Sabre,RoblesJ,10-12 wks,2/3/2013,0,TRUE,FALSE,73,Concur Travel,"Robles, Jamari",2/7/2013,OONGAQ,Default Travel Class,9.85E+12,110,110,OA Consulting
8/21/2013,Virgin America,Sabre,DrakeA,> 14 wks,3/3/2013,0,TRUE,FALSE,173,Concur Travel,"Drake, Amelia",3/3/2013,BKZBED,Default Travel Class,9.85E+12,252,252,OA Consulting
2/18/2013,Virgin Atlantic,Sabre,FreyM,< Threshold,2/10/2013,0,TRUE,TRUE,5,Concur Travel,"Frey, Melanie",2/13/2013,AAVQAU,Default Travel Class,9.33E+12,"1,690","1,690",OA Consulting
11/19/2013,Virgin Australia,Sabre,ColonM,< Threshold,11/17/2013,0,TRUE,TRUE,2,Concur Travel,"Colon, Matias",11/17/2013,UFWEAO,Default Travel Class,7.96E+12,267,267,OA Consulting
8/1/2013,Virgin Australia,Sabre,ColonM,< Threshold,7/28/2013,0,TRUE,TRUE,4,Concur Travel,"Colon, Matias",7/28/2013,LEMUJJ,Default Travel Class,7.96E+12,289,289,OA Consulting
10/18/2013,Virgin Australia,Sabre,ColonM,< Threshold,10/13/2013,0,TRUE,TRUE,5,Concur Travel,"Colon, Matias",10/13/2013,BKTCTE,Default Travel Class,7.96E+12,186,186,OA Consulting
7/23/2013,Virgin Australia,Sabre,ColonM,< Threshold,7/14/2013,0,TRUE,TRUE,6,Concur Travel,"Colon, Matias",7/17/2013,ZCBPNP,Default Travel Class,7.96E+12,87,87,OA Consulting
8/7/2013,Virgin Australia,Sabre,ColonM,< Threshold,7/28/2013,0,TRUE,TRUE,7,Concur Travel,"Colon, Matias",7/31/2013,IPCGXQ,Default Travel Class,7.96E+12,288,288,OA Consulting
10/2/2013,Virgin Australia,Sabre,ColonM,< Threshold,9/22/2013,0,TRUE,TRUE,7,Concur Travel,"Colon, Matias",9/25/2013,OUQUUS,Default Travel Class,7.96E+12,829,829,OA Consulting
12/4/2013,Virgin Australia,Sabre,ColonM,< Threshold,11/24/2013,0,TRUE,TRUE,7,Concur Travel,"Colon, Matias",11/27/2013,AIPIYK,Default Travel Class,7.96E+12,182,182,OA Consulting
11/14/2013,Virgin Australia,Sabre,ColonM,< Threshold,11/3/2013,0,TRUE,TRUE,10,Concur Travel,"Colon, Matias",11/4/2013,NIFMTC,Default Travel Class,7.96E+12,218,218,OA Consulting
12/9/2013,Virgin Australia,Sabre,ColonM,< Threshold,11/24/2013,0,TRUE,TRUE,12,Concur Travel,"Colon, Matias",11/27/2013,RIFCBR,Default Travel Class,7.96E+12,192,192,OA Consulting
4/30/2013,Virgin Australia,Sabre,ColonM,< Threshold,4/14/2013,0,TRUE,TRUE,13,Concur Travel,"Colon, Matias",4/17/2013,IEWZIX,Default Travel Class,7.96E+12,234,234,OA Consulting
5/4/2013,Virgin Australia,Sabre,ColonM,2.1-4 wks,4/14/2013,0,TRUE,FALSE,18,Concur Travel,"Colon, Matias",4/16/2013,NSMIFZ,Default Travel Class,7.96E+12,0,0,OA Consulting
6/18/2013,Virgin Australia,Sabre,ColonM,2.1-4 wks,5/26/2013,0,TRUE,FALSE,20,Concur Travel,"Colon, Matias",5/29/2013,DJEVKG,Default Travel Class,7.96E+12,148,148,OA Consulting
1/19/2014,Virgin Australia,Sabre,ColonM,4-6 wks,12/15/2013,0,TRUE,FALSE,34,Concur Travel,"Colon, Matias",12/16/2013,VHJQZA,Default Travel Class,7.96E+12,"1,368","1,368",OA Consulting
3/22/2013,WestJet,Sabre,SchroederJ,< Threshold,3/10/2013,0,TRUE,TRUE,7,Concur Travel,"Schroeder, Josiah",3/15/2013,FUOVHY,Default Travel Class,8.39E+12,404,404,OA Consulting
11/20/2013,WestJet,Sabre,FinleyS,< Threshold,11/10/2013,0,TRUE,TRUE,8,Concur Travel,"Finley, Sofia",11/12/2013,QYZYDB,Default Travel Class,8.39E+12,96,96,OA Consulting
,WestJet,Sabre,SchroederJ,2.1-4 wks,4/21/2013,0,TRUE,FALSE,15,Concur Travel,"Schroeder, Josiah",4/26/2013,GBXVSY,Default Travel Class,8.38E+12,0,0,OA Consulting
4/18/2013,WestJet,Sabre,SchroederJ,2.1-4 wks,4/14/2013,0,TRUE,FALSE,21,Concur Travel,"Schroeder, Josiah",4/17/2013,NLCPQX,Default Travel Class,8.39E+12,0,0,OA Consulting
10/16/2013,Southwest,Southwest,WareM,< Threshold,10/13/2013,0,TRUE,TRUE,0,Concur Travel,"Ware, Mireya",10/16/2013,UYUTCO,Default Travel Class,5.26E+12,450,450,OA Consulting
1/16/2013,Southwest,Southwest,JordanK,< Threshold,1/13/2013,0,TRUE,TRUE,1,Concur Travel,"Jordan, Kayleigh",1/15/2013,ZPOZBF,Default Travel Class,5.26E+12,622,622,OA Consulting
2/12/2013,Southwest,Southwest,FreyM,< Threshold,2/10/2013,0,TRUE,TRUE,1,Concur Travel,"Frey, Melanie",2/11/2013,CPOHVI,Default Travel Class,5.26E+12,502,502,OA Consulting
6/5/2013,Southwest,Southwest,WareM,< Threshold,6/2/2013,0,TRUE,TRUE,1,Concur Travel,"Ware, Mireya",6/4/2013,ZFBDTD,Default Travel Class,5.26E+12,468,468,OA Consulting
1/31/2013,Southwest,Southwest,RosarioZ,< Threshold,1/27/2013,0,TRUE,TRUE,2,Concur Travel,"Rosario, Zavier",1/29/2013,LXVWLF,Default Travel Class,5.26E+12,424,424,OA Consulting
3/1/2013,Southwest,Southwest,ValenciaO,< Threshold,2/24/2013,0,TRUE,TRUE,2,Concur Travel,"Valencia, Olive",2/27/2013,KBKXTX,Default Travel Class,5.26E+12,382,382,OA Consulting
3/1/2013,Southwest,Southwest,WareM,< Threshold,2/24/2013,0,TRUE,TRUE,2,Concur Travel,"Ware, Mireya",2/27/2013,HFEFEB,Default Travel Class,5.26E+12,516,516,OA Consulting
